Date,Time,Ax,Ay,Az,Gx,Gy,Gz
2025-02-07,00:08:59,0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:08:59,0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:00,0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:09:00,0.01,0.02,1.00,0.18,0.06,-0.67
2025-02-07,00:09:01,0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:01,0.01,0.02,1.00,0.12,0.00,-0.73
2025-02-07,00:09:02,0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:09:02,0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:03,0.01,0.02,1.00,0.12,0.00,-0.73
2025-02-07,00:09:03,0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:04,0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:04,0.01,0.02,1.00,0.12,0.06,-0.73
2025-02-07,00:09:05,0.22,0.08,1.00,-0.92,-8.00,-9.58
2025-02-07,00:09:05,-0.09,0.56,0.90,-18.55,92.16,14.40
2025-02-07,00:09:06,0.45,0.63,0.18,-16.54,-150.15,-129.52
2025-02-07,00:09:06,0.06,0.75,0.91,53.96,106.81,115.54
2025-02-07,00:09:07,-0.25,0.23,0.70,-0.55,-131.29,-37.60
2025-02-07,00:09:07,1.53,0.16,0.34,13.61,80.26,138.00
2025-02-07,00:09:08,-1.83,0.62,0.63,-12.45,-101.56,-86.30
2025-02-07,00:09:08,1.79,0.01,0.37,-10.62,122.68,118.59
2025-02-07,00:09:09,-2.70,0.73,0.91,-12.21,17.21,-120.79
2025-02-07,00:09:09,2.74,-0.09,1.08,27.40,1.53,74.34
2025-02-07,00:09:10,-2.35,0.69,0.53,16.48,-2.87,-90.58
2025-02-07,00:09:10,2.54,0.26,1.00,-24.84,98.82,59.63
2025-02-07,00:09:11,-1.71,0.68,0.20,20.75,-57.13,-153.75
2025-02-07,00:09:11,0.59,0.43,0.81,-8.30,119.93,112.73
2025-02-07,00:09:12,-0.40,0.57,0.43,-26.18,-56.82,-25.51
2025-02-07,00:09:12,-0.25,0.30,1.01,53.89,-75.20,-76.05
2025-02-07,00:09:13,0.01,0.28,0.90,-31.13,27.04,-7.69
2025-02-07,00:09:13,0.02,0.02,1.03,-18.80,-0.67,0.73
2025-02-07,00:09:14,-0.01,0.10,0.99,0.79,0.00,-0.73
2025-02-07,00:09:14,0.03,0.09,1.00,8.54,0.43,1.22
2025-02-07,00:09:15,-0.03,0.10,0.98,-0.49,0.12,-0.98
2025-02-07,00:09:15,0.03,0.02,0.98,49.44,9.89,-8.42
2025-02-07,00:09:16,-0.02,0.04,0.99,4.15,-1.46,-8.36
2025-02-07,00:09:16,-0.07,0.04,1.10,-0.55,-0.55,-6.90
2025-02-07,00:09:17,-0.01,0.03,1.01,0.12,-0.06,-0.98
2025-02-07,00:09:17,-0.02,0.05,1.00,0.06,0.12,-0.73
2025-02-07,00:09:18,-0.02,0.05,1.00,0.06,0.00,-0.85
2025-02-07,00:09:18,-0.01,0.05,1.00,0.06,0.00,-0.79
2025-02-07,00:09:19,-0.01,0.05,1.00,0.06,-0.06,-0.79
2025-02-07,00:09:19,-0.01,0.05,1.00,0.06,0.00,-0.73
2025-02-07,00:09:20,-0.01,0.05,1.00,0.12,-0.06,-0.73
2025-02-07,00:09:20,-0.01,0.05,1.00,0.06,0.00,-0.73
2025-02-07,00:09:21,0.00,0.02,0.97,-0.43,0.73,0.37
2025-02-07,00:09:21,-0.01,0.05,1.00,0.12,0.00,-0.67
2025-02-07,00:09:22,-0.01,0.05,1.00,0.12,0.00,-0.73
2025-02-07,00:09:22,-0.01,0.05,1.00,0.06,0.06,-0.73
2025-02-07,00:09:23,-0.01,0.05,1.00,0.06,0.00,-0.73
2025-02-07,00:09:23,-0.01,0.05,1.00,0.12,0.00,-0.73
2025-02-07,00:09:24,-0.01,0.05,1.00,0.06,0.00,-0.73
2025-02-07,00:09:24,-0.01,0.05,1.00,0.06,0.00,-0.73
2025-02-07,00:09:25,-0.01,0.05,1.00,0.06,-0.06,-0.73
2025-02-07,00:09:25,-0.01,0.05,1.00,0.06,0.00,-0.73
2025-02-07,00:09:26,-0.01,0.05,1.00,0.06,0.06,-0.67
2025-02-07,00:09:26,-0.01,0.05,1.00,0.12,0.00,-0.73
2025-02-07,00:09:27,-0.01,0.05,1.00,0.06,-0.06,-0.73
2025-02-07,00:09:28,-0.01,0.05,1.00,0.06,0.00,-0.73
2025-02-07,00:09:28,-0.15,0.13,0.72,5.92,32.47,-49.07
2025-02-07,00:09:29,0.51,0.26,0.77,43.52,95.34,178.41
2025-02-07,00:09:29,1.85,-0.13,0.80,9.40,97.53,201.23
2025-02-07,00:09:30,1.55,0.11,1.03,-16.24,116.09,233.52
2025-02-07,00:09:30,1.43,0.12,0.95,17.64,88.50,235.17
2025-02-07,00:09:31,0.62,0.28,0.98,-0.37,87.65,249.88
2025-02-07,00:09:31,-1.15,0.74,0.96,-2.81,96.31,286.38
2025-02-07,00:09:32,-1.33,0.68,0.84,-16.24,106.69,255.74
2025-02-07,00:09:32,-2.24,1.08,-0.08,-4.88,126.95,254.64
2025-02-07,00:09:33,-1.25,0.26,0.11,-27.47,2.81,115.05
2025-02-07,00:09:33,1.12,0.35,1.40,117.31,-91.43,33.75
2025-02-07,00:09:34,-0.19,0.94,0.08,45.96,3.11,43.21
2025-02-07,00:09:34,-0.49,0.03,1.37,27.34,-86.73,-340.58
2025-02-07,00:09:35,-0.72,0.15,1.03,2.32,-6.84,247.31
2025-02-07,00:09:35,-1.61,0.94,0.46,-27.77,-109.92,-137.02
2025-02-07,00:09:36,-1.40,0.35,0.76,-11.72,39.00,33.51
2025-02-07,00:09:36,-1.17,0.33,0.85,-29.91,77.70,21.97
2025-02-07,00:09:37,-1.16,0.20,0.55,-29.85,57.62,8.12
2025-02-07,00:09:37,-0.81,0.03,0.93,-26.00,32.10,41.69
2025-02-07,00:09:38,-0.33,0.12,0.85,158.02,-67.99,-59.81
2025-02-07,00:09:38,-0.04,0.13,1.01,41.14,-0.31,-21.61
2025-02-07,00:09:39,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:39,-0.01,0.02,1.00,0.06,-0.12,-0.79
2025-02-07,00:09:40,-0.01,0.02,1.00,0.06,-0.06,-0.67
2025-02-07,00:09:40,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:41,-0.01,0.02,1.00,0.12,0.06,-0.67
2025-02-07,00:09:41,-0.01,0.02,1.00,0.12,0.00,-0.73
2025-02-07,00:09:42,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:09:42,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:43,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:43,-0.01,0.02,1.00,0.06,-0.06,-0.73
2025-02-07,00:09:44,-0.01,0.02,1.00,0.00,0.00,-0.73
2025-02-07,00:09:44,-0.01,0.02,1.00,0.06,-0.18,-0.85
2025-02-07,00:09:45,-0.01,0.02,1.00,0.06,-0.06,-0.79
2025-02-07,00:09:45,-0.01,0.02,1.00,0.06,-0.06,-0.73
2025-02-07,00:09:46,-0.01,0.02,1.00,0.12,0.00,-0.73
2025-02-07,00:09:46,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:47,-0.01,0.02,1.00,0.00,-0.37,-0.85
2025-02-07,00:09:47,-0.01,0.02,1.00,0.06,0.00,-0.67
2025-02-07,00:09:48,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:48,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:49,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:09:49,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:50,-0.01,0.02,1.00,0.12,-0.06,-0.73
2025-02-07,00:09:50,-0.01,0.02,1.00,0.12,-0.06,-0.67
2025-02-07,00:09:51,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:51,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:52,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:52,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:53,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:53,-0.01,0.02,1.00,0.12,0.06,-0.73
2025-02-07,00:09:54,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:54,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:55,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:55,-0.01,0.02,1.00,0.06,0.06,-0.73
2025-02-07,00:09:56,-0.01,0.02,1.00,0.06,0.00,-0.79
2025-02-07,00:09:56,-0.01,0.02,1.00,0.12,0.00,-0.73
2025-02-07,00:09:57,-0.01,0.02,1.00,0.06,0.00,-0.67
2025-02-07,00:09:57,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:58,-0.01,0.02,1.00,0.00,-0.06,-0.73
2025-02-07,00:09:58,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:09:59,-0.01,0.02,1.00,0.06,-0.06,-0.73
2025-02-07,00:09:59,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:10:00,-0.01,0.02,1.00,0.06,0.00,-0.73
2025-02-07,00:10:00,-0.01,0.02,1.00,0.06,0.00,-0.73
